employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score,Age_Group,Experience_Level,Training_Category,KPI_Status,Award_Status,Performance_Category
22038,HR,region_2,Bachelors,f,sourcing,1,26,4.0,2,1,0,49,21-30,Beginner,Low,Achieved,No Award,Good
36168,Sales & Marketing,region_2,Bachelors,m,other,1,27,,1,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,
57482,Analytics,region_34,Bachelors,m,other,1,27,3.0,3,1,0,80,21-30,Beginner,Good,Achieved,No Award,Average
3008,Sales & Marketing,region_28,Bachelors,f,other,1,36,1.0,8,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Poor
69938,Technology,region_26,Bachelors,m,sourcing,1,30,4.0,8,0,0,77,21-30,Intermediate,Good,Not Achieved,No Award,Good
1798,Analytics,region_8,Bachelors,m,sourcing,1,29,4.0,4,0,0,91,21-30,Beginner,Excellent,Not Achieved,No Award,Good
71794,Technology,region_26,Bachelors,f,other,1,27,3.0,2,0,0,82,21-30,Beginner,Good,Not Achieved,No Award,Average
38624,Technology,region_26,Bachelors,m,other,1,32,4.0,5,1,0,84,31-40,Beginner,Good,Achieved,No Award,Good
49720,Operations,region_19,Masters & above,f,sourcing,1,33,3.0,6,1,0,57,31-40,Intermediate,Average,Achieved,No Award,Average
12289,Analytics,region_2,Bachelors,m,other,1,31,1.0,5,0,0,83,31-40,Beginner,Good,Not Achieved,No Award,Poor
40718,Sales & Marketing,region_19,Bachelors,m,sourcing,1,35,1.0,8,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Poor
63607,Procurement,region_25,Masters & above,f,sourcing,1,32,3.0,5,1,0,74,31-40,Beginner,Good,Achieved,No Award,Average
57077,Operations,region_4,Bachelors,f,other,1,39,5.0,11,1,0,55,31-40,Experienced,Average,Achieved,No Award,Excellent
3249,Operations,region_26,Bachelors,f,other,1,38,3.0,12,0,0,57,31-40,Experienced,Average,Not Achieved,No Award,Average
72490,Sales & Marketing,region_22,Bachelors,m,other,2,30,5.0,6,0,0,47,21-30,Intermediate,Low,Not Achieved,No Award,Excellent
60580,Operations,region_22,Bachelors,m,sourcing,1,27,3.0,3,1,0,61,21-30,Beginner,Average,Achieved,No Award,Average
37423,Analytics,region_32,Bachelors,f,sourcing,1,30,1.0,9,0,0,88,21-30,Intermediate,Excellent,Not Achieved,No Award,Poor
9878,Sales & Marketing,region_22,Masters & above,m,other,3,34,3.0,6,1,1,47,31-40,Intermediate,Low,Achieved,Award Won,Average
501,Analytics,region_22,Masters & above,m,other,1,42,1.0,14,0,0,88,41-50,Experienced,Excellent,Not Achieved,No Award,Poor
51563,Operations,region_12,Masters & above,f,other,1,37,5.0,7,1,0,58,31-40,Intermediate,Average,Achieved,No Award,Excellent
51683,Sales & Marketing,region_7,Bachelors,m,sourcing,1,45,5.0,13,1,0,48,41-50,Experienced,Low,Achieved,No Award,Excellent
42399,Operations,region_2,Bachelors,m,other,3,31,5.0,5,1,0,58,31-40,Beginner,Average,Achieved,No Award,Excellent
24482,Technology,region_13,Bachelors,m,sourcing,1,54,4.0,5,0,0,82,51-60,Beginner,Good,Not Achieved,No Award,Good
10626,Operations,region_32,Bachelors,m,sourcing,1,36,3.0,8,0,0,57,31-40,Intermediate,Average,Not Achieved,No Award,Average
65970,Analytics,region_15,Bachelors,m,other,2,38,3.0,7,0,0,87,31-40,Intermediate,Excellent,Not Achieved,No Award,Average
67523,Sales & Marketing,region_16,Masters & above,m,other,1,33,1.0,3,0,0,48,31-40,Beginner,Low,Not Achieved,No Award,Poor
19699,Sales & Marketing,region_9,Bachelors,f,other,1,29,1.0,7,0,0,51,21-30,Intermediate,Average,Not Achieved,No Award,Poor
76020,Operations,region_4,Masters & above,m,other,1,42,4.0,4,0,0,58,41-50,Beginner,Average,Not Achieved,No Award,Good
35486,Operations,region_34,Bachelors,f,sourcing,1,34,3.0,8,1,0,59,31-40,Intermediate,Average,Achieved,No Award,Average
66627,Technology,region_7,Bachelors,f,sourcing,1,28,3.0,4,0,0,74,21-30,Beginner,Good,Not Achieved,No Award,Average
24264,Procurement,region_29,Masters & above,m,sourcing,1,34,3.0,8,0,0,72,31-40,Intermediate,Good,Not Achieved,No Award,Average
152,Sales & Marketing,region_22,Bachelors,f,other,1,28,3.0,2,0,0,51,21-30,Beginner,Average,Not Achieved,No Award,Average
60471,Operations,region_2,Bachelors,m,sourcing,1,39,3.0,9,1,0,54,31-40,Intermediate,Average,Achieved,No Award,Average
60927,Technology,region_14,Bachelors,m,other,1,28,2.0,2,0,0,77,21-30,Beginner,Good,Not Achieved,No Award,Poor
68474,Analytics,region_12,Bachelors,m,sourcing,2,33,2.0,6,0,0,82,31-40,Intermediate,Good,Not Achieved,No Award,Poor
50340,Technology,region_10,Bachelors,m,sourcing,2,30,,1,1,0,82,21-30,Beginner,Good,Achieved,No Award,
7233,Procurement,region_24,Bachelors,f,sourcing,1,30,3.0,5,0,0,72,21-30,Beginner,Good,Not Achieved,No Award,Average
24678,Finance,region_11,Masters & above,m,other,2,34,3.0,8,0,0,59,31-40,Intermediate,Average,Not Achieved,No Award,Average
19962,Analytics,region_26,Bachelors,m,other,1,30,4.0,2,1,0,85,21-30,Beginner,Good,Achieved,No Award,Good
39641,Finance,region_28,Masters & above,m,other,1,39,4.0,3,1,0,60,31-40,Beginner,Average,Achieved,No Award,Good
7867,Operations,region_27,Bachelors,f,sourcing,1,32,3.0,3,0,0,59,31-40,Beginner,Average,Not Achieved,No Award,Average
1806,Sales & Marketing,region_16,Bachelors,f,other,1,28,1.0,2,0,0,52,21-30,Beginner,Average,Not Achieved,No Award,Poor
24778,Operations,region_11,Bachelors,f,other,1,33,5.0,8,1,0,55,31-40,Intermediate,Average,Achieved,No Award,Excellent
35647,Finance,region_27,Bachelors,m,sourcing,1,27,4.0,3,0,0,62,21-30,Beginner,Average,Not Achieved,No Award,Good
35569,Sales & Marketing,region_30,Bachelors,m,sourcing,1,44,4.0,3,0,0,47,41-50,Beginner,Low,Not Achieved,No Award,Good
50817,HR,region_25,Masters & above,m,other,1,34,4.0,6,0,0,49,31-40,Intermediate,Low,Not Achieved,No Award,Good
43605,Finance,region_2,Masters & above,m,sourcing,1,42,3.0,9,0,0,61,41-50,Intermediate,Average,Not Achieved,No Award,Average
56444,Procurement,region_7,Bachelors,f,other,1,35,4.0,5,1,0,69,31-40,Beginner,Average,Achieved,No Award,Good
56389,Procurement,region_15,Masters & above,m,other,1,53,3.0,7,1,0,71,51-60,Intermediate,Good,Achieved,No Award,Average
63996,Sales & Marketing,region_16,,m,other,1,31,4.0,4,0,0,51,31-40,Beginner,Average,Not Achieved,No Award,Good
10273,Procurement,region_26,Bachelors,f,sourcing,2,26,4.0,4,0,0,68,21-30,Beginner,Average,Not Achieved,No Award,Good
69097,Technology,region_7,Bachelors,m,sourcing,1,29,4.0,4,1,0,80,21-30,Beginner,Good,Achieved,No Award,Good
73798,Procurement,region_22,Bachelors,f,sourcing,2,29,,1,0,0,67,21-30,Beginner,Average,Not Achieved,No Award,
49645,Technology,region_2,Masters & above,m,other,1,53,5.0,10,0,0,77,51-60,Intermediate,Good,Not Achieved,No Award,Excellent
48235,Procurement,region_6,Bachelors,f,other,3,29,3.0,5,0,0,70,21-30,Beginner,Average,Not Achieved,No Award,Average
69530,HR,region_7,Masters & above,f,other,1,41,5.0,6,1,0,52,41-50,Intermediate,Average,Achieved,No Award,Excellent
12095,Sales & Marketing,region_9,Masters & above,f,other,1,33,1.0,2,0,0,51,31-40,Beginner,Average,Not Achieved,No Award,Poor
34298,HR,region_17,Masters & above,f,other,1,37,5.0,5,1,0,51,31-40,Beginner,Average,Achieved,No Award,Excellent
66592,Sales & Marketing,region_2,Masters & above,f,sourcing,2,30,3.0,3,1,0,46,21-30,Beginner,Low,Achieved,No Award,Average
21035,Procurement,region_2,Masters & above,m,sourcing,3,37,3.0,5,0,0,70,31-40,Beginner,Average,Not Achieved,No Award,Average
71291,Procurement,region_26,Bachelors,m,other,2,35,3.0,3,0,0,69,31-40,Beginner,Average,Not Achieved,No Award,Average
76507,Operations,region_27,Bachelors,f,sourcing,1,28,,1,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,
49024,Sales & Marketing,region_22,Bachelors,m,other,2,22,,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,
17964,Analytics,region_32,Bachelors,f,sourcing,1,28,4.0,4,0,0,84,21-30,Beginner,Good,Not Achieved,No Award,Good
54368,Operations,region_2,Masters & above,m,other,1,42,3.0,4,0,0,58,41-50,Beginner,Average,Not Achieved,No Award,Average
73477,Sales & Marketing,region_14,Bachelors,m,other,1,23,3.0,1,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,Average
6513,Sales & Marketing,region_4,Bachelors,m,sourcing,1,28,4.0,1,1,0,45,21-30,Beginner,Low,Achieved,No Award,Good
6256,Technology,region_7,Bachelors,f,other,1,34,1.0,8,0,0,78,31-40,Intermediate,Good,Not Achieved,No Award,Poor
77552,Operations,region_15,Masters & above,m,other,1,42,5.0,7,1,0,63,41-50,Intermediate,Average,Achieved,No Award,Excellent
52357,Sales & Marketing,region_24,Bachelors,m,other,1,33,3.0,8,1,0,51,31-40,Intermediate,Average,Achieved,No Award,Average
64495,Technology,region_2,Bachelors,f,referred,1,51,3.0,16,1,0,80,51-60,Experienced,Good,Achieved,No Award,Average
68346,Sales & Marketing,region_15,Bachelors,m,other,1,50,1.0,2,1,0,56,41-50,Beginner,Average,Achieved,No Award,Poor
37669,Procurement,region_13,Bachelors,m,other,1,29,,1,0,0,68,21-30,Beginner,Average,Not Achieved,No Award,
63583,Procurement,region_5,Bachelors,f,sourcing,1,30,5.0,3,1,0,63,21-30,Beginner,Average,Achieved,No Award,Excellent
24893,Operations,region_19,Bachelors,m,other,1,34,1.0,6,0,0,62,31-40,Intermediate,Average,Not Achieved,No Award,Poor
9479,Legal,region_22,Bachelors,m,other,1,26,,1,0,0,61,21-30,Beginner,Average,Not Achieved,No Award,
49706,Sales & Marketing,region_28,Masters & above,m,other,1,35,2.0,4,1,0,49,31-40,Beginner,Low,Achieved,No Award,Poor
42044,Analytics,region_15,Bachelors,m,other,2,28,2.0,4,0,0,89,21-30,Beginner,Excellent,Not Achieved,No Award,Poor
63183,Sales & Marketing,region_11,Bachelors,m,sourcing,1,34,4.0,6,0,0,48,31-40,Intermediate,Low,Not Achieved,No Award,Good
29512,Procurement,region_2,Below Secondary,f,sourcing,4,22,4.0,2,0,0,70,21-30,Beginner,Average,Not Achieved,No Award,Good
75653,Operations,region_22,Masters & above,f,sourcing,1,47,4.0,2,0,0,55,41-50,Beginner,Average,Not Achieved,No Award,Good
50058,Sales & Marketing,region_6,Bachelors,f,other,1,27,1.0,4,0,1,48,21-30,Beginner,Low,Not Achieved,Award Won,Poor
314,Analytics,region_8,Bachelors,m,sourcing,1,35,2.0,5,0,0,89,31-40,Beginner,Excellent,Not Achieved,No Award,Poor
68759,Sales & Marketing,region_7,Bachelors,m,sourcing,1,31,3.0,6,0,0,61,31-40,Intermediate,Average,Not Achieved,No Award,Average
70845,Procurement,region_5,Bachelors,f,sourcing,2,26,3.0,3,0,0,67,21-30,Beginner,Average,Not Achieved,No Award,Average
53494,Technology,region_2,Masters & above,m,other,1,41,3.0,3,1,1,83,41-50,Beginner,Good,Achieved,Award Won,Average
47062,Technology,region_2,Bachelors,f,other,1,31,5.0,4,0,0,81,31-40,Beginner,Good,Not Achieved,No Award,Excellent
32009,Sales & Marketing,region_2,Bachelors,m,sourcing,1,41,1.0,15,0,0,45,41-50,Experienced,Low,Not Achieved,No Award,Poor
23475,Analytics,region_28,Masters & above,m,sourcing,1,38,5.0,12,0,0,89,31-40,Experienced,Excellent,Not Achieved,No Award,Excellent
75744,Operations,region_16,Bachelors,f,other,1,45,5.0,17,0,0,60,41-50,Experienced,Average,Not Achieved,No Award,Excellent
25222,Operations,region_32,Masters & above,f,other,1,37,3.0,10,1,0,60,31-40,Intermediate,Average,Achieved,No Award,Average
64245,Analytics,region_28,Masters & above,m,other,1,32,3.0,3,1,0,85,31-40,Beginner,Good,Achieved,No Award,Average
28880,Operations,region_27,Bachelors,m,other,1,28,3.0,5,0,0,53,21-30,Beginner,Average,Not Achieved,No Award,Average
60811,Procurement,region_7,Below Secondary,f,sourcing,1,23,,1,1,0,69,21-30,Beginner,Average,Achieved,No Award,
53223,Sales & Marketing,region_7,Bachelors,f,sourcing,1,34,3.0,7,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Average
11953,Technology,region_11,Masters & above,f,sourcing,1,37,1.0,10,0,0,81,31-40,Intermediate,Good,Not Achieved,No Award,Poor
606,Sales & Marketing,region_15,Bachelors,f,sourcing,1,30,3.0,2,1,0,52,21-30,Beginner,Average,Achieved,No Award,Average
45334,Sales & Marketing,region_3,Masters & above,m,sourcing,1,40,4.0,9,0,1,45,31-40,Intermediate,Low,Not Achieved,Award Won,Good
39738,Sales & Marketing,region_22,Bachelors,m,sourcing,1,45,2.0,4,0,0,50,41-50,Beginner,Low,Not Achieved,No Award,Poor
2699,Sales & Marketing,region_28,Bachelors,f,sourcing,1,29,3.0,2,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Average
62814,Analytics,region_22,Bachelors,f,other,1,36,4.0,7,1,0,85,31-40,Intermediate,Good,Achieved,No Award,Good
1205,HR,region_22,Bachelors,m,other,1,29,2.0,6,0,0,53,21-30,Intermediate,Average,Not Achieved,No Award,Poor
70832,Sales & Marketing,region_2,Bachelors,f,sourcing,1,39,4.0,3,0,0,51,31-40,Beginner,Average,Not Achieved,No Award,Good
53210,Sales & Marketing,region_32,Bachelors,m,sourcing,1,29,,1,0,0,50,21-30,Beginner,Low,Not Achieved,No Award,
55377,Procurement,region_13,Bachelors,m,sourcing,1,32,4.0,6,0,0,76,31-40,Intermediate,Good,Not Achieved,No Award,Good
37495,Sales & Marketing,region_2,Masters & above,m,sourcing,1,56,3.0,8,0,1,61,51-60,Intermediate,Average,Not Achieved,Award Won,Average
44001,Procurement,region_7,Masters & above,f,sourcing,1,54,1.0,4,0,0,68,51-60,Beginner,Average,Not Achieved,No Award,Poor
52427,Operations,region_19,Bachelors,m,other,1,34,5.0,5,0,0,60,31-40,Beginner,Average,Not Achieved,No Award,Excellent
77128,Sales & Marketing,region_2,Bachelors,m,sourcing,1,28,,1,1,0,53,21-30,Beginner,Average,Achieved,No Award,
47859,Operations,region_2,,f,sourcing,1,54,4.0,3,0,0,59,51-60,Beginner,Average,Not Achieved,No Award,Good
6234,Sales & Marketing,region_6,Bachelors,m,other,1,52,1.0,15,0,0,51,51-60,Experienced,Average,Not Achieved,No Award,Poor
11523,Operations,region_4,Masters & above,m,sourcing,1,32,4.0,5,1,0,57,31-40,Beginner,Average,Achieved,No Award,Good
26633,Analytics,region_22,Bachelors,f,sourcing,1,29,3.0,2,1,0,83,21-30,Beginner,Good,Achieved,No Award,Average
36436,Finance,region_2,Bachelors,f,other,1,30,5.0,5,0,0,59,21-30,Beginner,Average,Not Achieved,No Award,Excellent
11444,Sales & Marketing,region_16,Bachelors,m,sourcing,1,26,1.0,4,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,Poor
49131,Procurement,region_2,Bachelors,m,sourcing,5,29,5.0,4,1,0,69,21-30,Beginner,Average,Achieved,No Award,Excellent
55304,Technology,region_13,Masters & above,f,other,1,29,3.0,1,0,0,73,21-30,Beginner,Good,Not Achieved,No Award,Average
43663,Procurement,region_21,Masters & above,m,other,1,50,3.0,4,0,0,71,41-50,Beginner,Good,Not Achieved,No Award,Average
43563,Sales & Marketing,region_22,Bachelors,f,sourcing,1,28,,1,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,
2908,Sales & Marketing,region_11,Masters & above,m,sourcing,1,41,3.0,12,0,0,46,41-50,Experienced,Low,Not Achieved,No Award,Average
40602,Operations,region_7,Bachelors,m,sourcing,1,28,2.0,4,1,0,61,21-30,Beginner,Average,Achieved,No Award,Poor
22735,Sales & Marketing,region_20,Bachelors,m,sourcing,1,41,1.0,9,0,0,47,41-50,Intermediate,Low,Not Achieved,No Award,Poor
75093,Procurement,region_2,Bachelors,f,sourcing,1,56,4.0,7,0,0,68,51-60,Intermediate,Average,Not Achieved,No Award,Good
68364,Technology,region_27,Below Secondary,m,sourcing,3,23,3.0,1,1,0,78,21-30,Beginner,Good,Achieved,No Award,Average
52983,Analytics,region_22,Bachelors,f,other,1,27,5.0,3,1,0,84,21-30,Beginner,Good,Achieved,No Award,Excellent
55594,Procurement,region_13,Bachelors,m,other,1,53,3.0,12,0,0,72,51-60,Experienced,Good,Not Achieved,No Award,Average
19757,Procurement,region_19,Bachelors,m,other,1,32,5.0,5,1,0,72,31-40,Beginner,Good,Achieved,No Award,Excellent
54455,Technology,region_7,Masters & above,f,other,1,55,4.0,12,0,0,78,51-60,Experienced,Good,Not Achieved,No Award,Good
64723,Procurement,region_15,Masters & above,f,sourcing,1,31,3.0,3,1,0,68,31-40,Beginner,Average,Achieved,No Award,Average
55673,Sales & Marketing,region_28,Masters & above,f,other,1,32,2.0,3,0,0,52,31-40,Beginner,Average,Not Achieved,No Award,Poor
65267,Sales & Marketing,region_6,Bachelors,f,sourcing,2,24,3.0,2,0,0,48,21-30,Beginner,Low,Not Achieved,No Award,Average
25756,Technology,region_2,Masters & above,m,sourcing,2,46,3.0,3,0,0,80,41-50,Beginner,Good,Not Achieved,No Award,Average
38055,HR,region_33,Bachelors,m,other,1,32,3.0,6,0,0,51,31-40,Intermediate,Average,Not Achieved,No Award,Average
47388,Operations,region_2,Bachelors,f,sourcing,1,43,5.0,17,1,0,62,41-50,Experienced,Average,Achieved,No Award,Excellent
56494,Operations,region_2,Bachelors,m,sourcing,1,40,1.0,7,0,0,62,31-40,Intermediate,Average,Not Achieved,No Award,Poor
12176,Procurement,region_5,Bachelors,m,sourcing,1,27,5.0,5,0,0,73,21-30,Beginner,Good,Not Achieved,No Award,Excellent
28751,Sales & Marketing,region_2,Bachelors,m,sourcing,1,31,1.0,5,0,0,50,31-40,Beginner,Low,Not Achieved,No Award,Poor
72638,Operations,region_4,Masters & above,m,other,1,41,3.0,4,1,0,55,41-50,Beginner,Average,Achieved,No Award,Average
8152,Sales & Marketing,region_1,Bachelors,m,sourcing,2,29,5.0,4,1,0,48,21-30,Beginner,Low,Achieved,No Award,Excellent
19017,Procurement,region_24,Bachelors,f,sourcing,1,28,3.0,3,0,0,72,21-30,Beginner,Good,Not Achieved,No Award,Average
31979,Sales & Marketing,region_10,Masters & above,m,sourcing,2,32,3.0,7,0,0,50,31-40,Intermediate,Low,Not Achieved,No Award,Average
39612,Technology,region_2,Bachelors,m,other,1,31,,1,0,0,78,31-40,Beginner,Good,Not Achieved,No Award,
56067,Operations,region_13,Bachelors,m,sourcing,1,41,4.0,10,1,0,60,41-50,Intermediate,Average,Achieved,No Award,Good
22521,Technology,region_33,Bachelors,f,other,1,30,4.0,4,1,0,83,21-30,Beginner,Good,Achieved,No Award,Good
27402,Procurement,region_2,Masters & above,f,other,1,58,3.0,16,0,0,68,51-60,Experienced,Average,Not Achieved,No Award,Average
56153,Sales & Marketing,region_27,Bachelors,m,other,2,28,,1,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,
4052,Sales & Marketing,region_13,Bachelors,m,other,1,43,1.0,5,0,0,50,41-50,Beginner,Low,Not Achieved,No Award,Poor
55052,Technology,region_23,Bachelors,m,other,1,29,4.0,5,1,1,85,21-30,Beginner,Good,Achieved,Award Won,Good
68752,Operations,region_27,Bachelors,f,other,1,30,5.0,3,1,0,60,21-30,Beginner,Average,Achieved,No Award,Excellent
40587,Sales & Marketing,region_5,Bachelors,f,sourcing,3,28,,1,0,0,47,21-30,Beginner,Low,Not Achieved,No Award,
34477,Technology,region_13,Bachelors,f,sourcing,1,30,5.0,2,1,0,82,21-30,Beginner,Good,Achieved,No Award,Excellent
59883,Sales & Marketing,region_15,Bachelors,f,other,1,32,5.0,5,0,0,55,31-40,Beginner,Average,Not Achieved,No Award,Excellent
32775,Procurement,region_2,Bachelors,f,other,2,47,3.0,14,0,0,70,41-50,Experienced,Average,Not Achieved,No Award,Average
67675,Sales & Marketing,region_16,Bachelors,f,other,3,29,3.0,2,0,0,49,21-30,Beginner,Low,Not Achieved,No Award,Average
24241,Operations,region_15,Bachelors,m,other,1,37,5.0,7,0,0,59,31-40,Intermediate,Average,Not Achieved,No Award,Excellent
9830,Sales & Marketing,region_22,Masters & above,m,sourcing,1,42,3.0,14,0,0,49,41-50,Experienced,Low,Not Achieved,No Award,Average
14240,Procurement,region_5,Bachelors,f,other,1,28,1.0,3,0,0,65,21-30,Beginner,Average,Not Achieved,No Award,Poor
32199,Sales & Marketing,region_20,Bachelors,m,other,1,42,3.0,13,0,0,50,41-50,Experienced,Low,Not Achieved,No Award,Average
8770,Finance,region_31,Masters & above,m,other,1,33,1.0,4,0,0,61,31-40,Beginner,Average,Not Achieved,No Award,Poor
33906,Operations,region_16,Bachelors,f,other,1,39,5.0,8,1,0,58,31-40,Intermediate,Average,Achieved,No Award,Excellent
46033,Sales & Marketing,region_22,Bachelors,m,other,4,26,2.0,2,0,0,54,21-30,Beginner,Average,Not Achieved,No Award,Poor
76920,Procurement,region_22,Masters & above,f,sourcing,1,36,4.0,8,0,0,70,31-40,Intermediate,Average,Not Achieved,No Award,Good
49754,Sales & Marketing,region_26,Bachelors,m,other,1,40,3.0,7,0,0,56,31-40,Intermediate,Average,Not Achieved,No Award,Average
34981,Technology,region_22,Masters & above,f,other,2,47,4.0,17,1,0,78,41-50,Experienced,Good,Achieved,No Award,Good
1400,Sales & Marketing,region_13,Bachelors,m,other,1,54,5.0,13,0,0,50,51-60,Experienced,Low,Not Achieved,No Award,Excellent
56798,Technology,region_27,Bachelors,f,other,1,32,2.0,6,0,0,80,31-40,Intermediate,Good,Not Achieved,No Award,Poor
77472,Analytics,region_22,,m,other,1,30,3.0,4,1,0,84,21-30,Beginner,Good,Achieved,No Award,Average
34943,Procurement,region_7,Masters & above,f,other,1,33,5.0,8,1,0,69,31-40,Intermediate,Average,Achieved,No Award,Excellent
48782,Procurement,region_5,Bachelors,m,sourcing,1,28,3.0,2,0,0,70,21-30,Beginner,Average,Not Achieved,No Award,Average
68261,Sales & Marketing,region_1,Bachelors,m,other,1,41,3.0,4,0,0,48,41-50,Beginner,Low,Not Achieved,No Award,Average
40059,Technology,region_22,Masters & above,m,other,3,36,4.0,6,1,0,81,31-40,Intermediate,Good,Achieved,No Award,Good
67350,Sales & Marketing,region_20,Masters & above,m,other,1,29,3.0,5,0,0,57,21-30,Beginner,Average,Not Achieved,No Award,Average
60928,Procurement,region_4,Masters & above,m,other,1,38,3.0,9,1,0,68,31-40,Intermediate,Average,Achieved,No Award,Average
